,SICK_id,Premise,Hypothesis,Modifier,Premise/Hypothesis/Both,Part of Premise/Hypothesis Modified,Ground Truth,GT,Modifier Type,nli-deberta-v3-base,ynie/roberta-large-snli_mnli_fever_anli_R1_R2_R3-nli,pair-classification-decomposable-attention-elmo,CompressedGT
845,273,a boy is standing in the cold water,at least boy is standing in the water,at least,Hypothesis,Subject,FE,FE,Existential,FE,FE,FE,FE
846,273,at least boy is standing in the cold water,at least boy is standing in the water,at least,Both,Subject,FE,FE,Existential,FE,FE,FE,FE
847,273,not every boy is standing in the cold water,a boy is standing in the water,not every,Premise,Subject,Neutral,Neutral,Negation,FE,FE,FE,Neutral
848,273,a boy is standing in the cold water,not every boy is standing in the water,not every,Hypothesis,Subject,Neutral,Neutral,Negation,Neutral,Neutral,FE,Neutral
849,273,not every boy is standing in the cold water,not every boy is standing in the water,not every,Both,Subject,FE,FE,Negation,FE,FE,FE,FE
850,273,exactly one boy is standing in the cold water,a boy is standing in the water,exactly one,Premise,Subject,FE,FE,Existential,FE,FE,FE,FE
851,273,a boy is standing in the cold water,exactly one boy is standing in the water,exactly one,Hypothesis,Subject,Neutral,Neutral,Existential,FE,Neutral,FE,Neutral
852,273,exactly one boy is standing in the cold water,exactly one boy is standing in the water,exactly one,Both,Subject,FE,FE,Existential,FE,FE,FE,FE
853,273,all but one boy is standing in the cold water,a boy is standing in the water,all but one,Premise,Subject,Neutral,Neutral,Existential,FE,FE,FE,Neutral
854,273,a boy is standing in the cold water,all but one boy is standing in the water,all but one,Hypothesis,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
855,273,all but one boy is standing in the cold water,all but one boy is standing in the water,all but one,Both,Subject,FE,FE,Existential,FE,FE,FE,FE
856,273,everyone of boy is standing in the cold water,a boy is standing in the water,everyone of,Premise,Subject,FE,FE,Universal,FE,FE,FE,FE
857,273,a boy is standing in the cold water,everyone of boy is standing in the water,everyone of,Hypothesis,Subject,Neutral,Neutral,Universal,Neutral,Neutral,FE,Neutral
858,273,everyone of boy is standing in the cold water,everyone of boy is standing in the water,everyone of,Both,Subject,FE,FE,Universal,FE,FE,FE,FE
859,273,no boy is standing in the cold water,a boy is standing in the water,no,Premise,Subject,Negation,Negation,Negation,FE,Contradiction,FE,Contradiction
860,273,a boy is standing in the cold water,no boy is standing in the water,no,Hypothesis,Subject,Negation,Negation,Negation,Contradiction,Contradiction,FE,Contradiction
861,273,no boy is standing in the cold water,no boy is standing in the water,no,Both,Subject,RE,RE,Negation,FE,FE,FE,RE
862,273,green boy is standing in the cold water,a boy is standing in the water,green,Premise,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
863,273,a boy is standing in the cold water,green boy is standing in the water,green,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
864,273,green boy is standing in the cold water,green boy is standing in the water,green,Both,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
865,273,happy boy is standing in the cold water,a boy is standing in the water,happy,Premise,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
866,273,a boy is standing in the cold water,happy boy is standing in the water,happy,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
867,273,happy boy is standing in the cold water,happy boy is standing in the water,happy,Both,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
868,273,sad boy is standing in the cold water,a boy is standing in the water,sad,Premise,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
869,273,a boy is standing in the cold water,sad boy is standing in the water,sad,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
870,273,sad boy is standing in the cold water,sad boy is standing in the water,sad,Both,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
871,273,good boy is standing in the cold water,a boy is standing in the water,good,Premise,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
872,273,a boy is standing in the cold water,good boy is standing in the water,good,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
873,273,good boy is standing in the cold water,good boy is standing in the water,good,Both,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
874,273,bad boy is standing in the cold water,a boy is standing in the water,bad,Premise,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
875,273,a boy is standing in the cold water,bad boy is standing in the water,bad,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
876,273,bad boy is standing in the cold water,bad boy is standing in the water,bad,Both,Subject,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
878,273,a boy is not standing in the cold water,a boy is standing in the water,not,Premise,Verb,Neutral,Neutral,Negation,Contradiction,Contradiction,FE,Neutral
879,273,a boy is standing in the cold water,a boy is not standing in the water,not,Hypothesis,Verb,Alternation,Alternation,Negation,Contradiction,Contradiction,FE,Contradiction
880,273,a boy is not standing in the cold water,a boy is not standing in the water,not,Both,Verb,RE,RE,Negation,FE,FE,FE,RE
881,273,a boy is abnormally standing in the cold water,a boy is standing in the water,abnormally,Premise,Verb,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
882,273,a boy is standing in the cold water,a boy is abnormally standing in the water,abnormally,Hypothesis,Verb,Neutral,Neutral,Adjectives/Adverbs,FE,Neutral,FE,Neutral
883,273,a boy is abnormally standing in the cold water,a boy is abnormally standing in the water,abnormally,Both,Verb,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
884,273,a boy is elegantly standing in the cold water,a boy is standing in the water,elegantly,Premise,Verb,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
885,273,a boy is standing in the cold water,a boy is elegantly standing in the water,elegantly,Hypothesis,Verb,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
886,273,a boy is elegantly standing in the cold water,a boy is elegantly standing in the water,elegantly,Both,Verb,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
887,273,a boy is always standing in the cold water,a boy is standing in the water,always,Premise,Verb,FE,FE,Universal,FE,FE,FE,FE
888,273,a boy is standing in the cold water,a boy is always standing in the water,always,Hypothesis,Verb,Neutral,Neutral,Universal,Neutral,Neutral,FE,Neutral
889,273,a boy is always standing in the cold water,a boy is always standing in the water,always,Both,Verb,FE,FE,Universal,FE,FE,FE,FE
890,273,a boy is never standing in the cold water,a boy is standing in the water,never,Premise,Verb,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
891,273,a boy is standing in the cold water,a boy is never standing in the water,never,Hypothesis,Verb,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
892,273,a boy is never standing in the cold water,a boy is never standing in the water,never,FE,Verb,RE,RE,Universal,FE,FE,FE,RE
894,273,A boy is standing in the good cold water,"A boy is standing in the water
",good,Premise,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
895,273,A boy is standing in the cold water,A boy is standing in the good water,good,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Neutral,Contradiction,FE,Neutral
896,273,A boy is standing in the good cold water,A boy is standing in the good water,good,Both,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
897,273,A boy is standing in all but one cold water,"A boy is standing in the water
",all but one,Premise,Object,FE,FE,Existential,FE,FE,FE,FE
898,273,A boy is standing in the cold water,A boy is standing in all but one water,all but one,Hypothesis,Object,Neutral,Neutral,Existential,Contradiction,Neutral,FE,Neutral
899,273,A boy is standing in all but one cold water,A boy is standing in all but one water,all but one,Both,Object,FE,FE,Existential,FE,FE,FE,FE
900,273,A boy is standing in every cold water,"A boy is standing in the water
",every,Premise,Object,FE,FE,Universal,FE,FE,FE,FE
901,273,A boy is standing in the cold water,A boy is standing in every water,every,Hypothesis,Object,RE,RE,Universal,Neutral,Neutral,FE,RE
902,273,A boy is standing in every cold water,A boy is standing in every water,every,Both,Object,RE,RE,Universal,FE,FE,FE,RE
903,273,A boy is standing in the bad cold water,"A boy is standing in the water
",bad,Premise,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
904,273,A boy is standing in the cold water,A boy is standing in the bad water,bad,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,FE,Neutral,FE,Neutral
905,273,A boy is standing in the bad cold water,A boy is standing in the bad water,bad,Both,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
906,273,A boy is standing in the green cold water,"A boy is standing in the water
",green,Premise,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
907,273,A boy is standing in the cold water,A boy is standing in the green water,green,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
908,273,A boy is standing in the green cold water,A boy is standing in the green water,green,Both,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
909,273,A boy is standing in the happy cold water,"A boy is standing in the water
",happy,Premise,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
910,273,A boy is standing in the cold water,A boy is standing in the happy water,happy,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
911,273,A boy is standing in the happy cold water,A boy is standing in the happy water,happy,Both,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
912,273,A boy is standing in an abnormal cold water,"A boy is standing in the water
",an abnormal,Premise,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
913,273,A boy is standing in the cold water,A boy is standing in the an abnormal water,an abnormal,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,FE,Neutral,FE,Neutral
914,273,A boy is standing in an abnormal cold water,A boy is standing in the an abnormal water,an abnormal,Both,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
915,273,A boy is standing in the sad cold water,"A boy is standing in the water
",sad,Premise,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
916,273,A boy is standing in the cold water,A boy is standing in the sad water,sad,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
917,273,A boy is standing in the sad cold water,A boy is standing in the sad water,sad,Both,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
918,273,A boy is standing in no cold water,"A boy is standing in the water
",no,Premise,Object,FE,FE,Negation,Neutral,FE,FE,FE
919,273,A boy is standing in the cold water,A boy is standing in no water,no,Hypothesis,Object,Negation|Alternation,Negation,Negation,Contradiction,Contradiction,FE,Contradiction
920,273,A boy is standing in no cold water,A boy is standing in no water,no,Both,Object,RE,RE,Negation,FE,FE,FE,RE
921,273,A boy is standing in some cold water,"A boy is standing in the water
",some,Premise,Object,FE,FE,Existential,FE,FE,FE,FE
922,273,A boy is standing in the cold water,A boy is standing in some water,some,Hypothesis,Object,FE,FE,Existential,FE,FE,FE,FE
923,273,A boy is standing in some cold water,A boy is standing in some water,some,Both,Object,FE,FE,Existential,FE,FE,FE,FE
924,273,A boy is standing in exactly one cold water,"A boy is standing in the water
",exactly one,Premise,Object,FE,FE,Existential,FE,FE,FE,FE
925,273,A boy is standing in the cold water,A boy is standing in exactly one water,exactly one,Hypothesis,Object,FE,FE,Existential,Neutral,Neutral,FE,FE
926,273,A boy is standing in exactly one cold water,A boy is standing in exactly one water,exactly one,Both,Object,FE,FE,Existential,FE,FE,FE,FE
927,273,A boy is standing in an elegant cold water,"A boy is standing in the water
",an elegant,Premise,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
928,273,A boy is standing in the cold water,A boy is standing in the an elegant water,an elegant,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
929,273,A boy is standing in an elegant cold water,A boy is standing in the an elegant water,an elegant,Both,Object,FE,FE,Adjectives/Adverbs,FE,FE,FE,FE
930,751,a classroom is full of students,a classroom is empty,NONE,NONE,NONE,Negation,Negation,No Modifiers,Contradiction,Contradiction,FE,Contradiction
931,751,every classroom is full of students,a classroom is empty,every,Premise,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
932,751,a classroom is full of students,every classroom is empty,every,Hypothesis,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
933,751,every classroom is full of students,every classroom is empty,every,Both,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
934,751,some classroom is full of students,a classroom is empty,some,Premise,Subject,Alternation,Alternation,Existential,Contradiction,Contradiction,FE,Contradiction
935,751,a classroom is full of students,some classroom is empty,some,Hypothesis,Subject,Alternation,Alternation,Existential,Contradiction,Contradiction,FE,Contradiction
936,751,some classroom is full of students,some classroom is empty,some,Both,Subject,Alternation,Alternation,Existential,Contradiction,Contradiction,FE,Contradiction
937,751,at least classroom is full of students,a classroom is empty,at least,Premise,Subject,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
938,751,a classroom is full of students,at least classroom is empty,at least,Hypothesis,Subject,Alternation,Alternation,Existential,Contradiction,Contradiction,FE,Contradiction
939,751,at least classroom is full of students,at least classroom is empty,at least,Both,Subject,Alternation,Alternation,Existential,Contradiction,Contradiction,FE,Contradiction
940,751,not every classroom is full of students,a classroom is empty,not every,Premise,Subject,Neutral,Neutral,Negation,Contradiction,Contradiction,FE,Neutral
